score,API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
0.26399511098861694,Realty in CA,https://rapidapi.com/apidojo/api/realty-in-ca1/,realty-in-ca1.p.rapidapi.com,GET:agents/list,List agents with options and filters,agents,[{}],"[{'参数名': ['CurrentPage', 'RecordsPerPage', 'SortOrder', 'SortBy', 'CultureId', 'FirstName', 'LastName', 'CompanyName', 'City', 'ProvinceIds', 'Languages', 'Specialties', 'Designations', 'isCccMember'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'BOOLEAN'], '参数注意事项': ['For paging purpose', 'Number items returned per request, max 50', 'A - ascending | D - descending', '11-No Preference|3-Last Name|2-First Name|8-City|9-Province', '1 - English|2 - French', ""Search by agent's first name"", ""Search by agent's last name"", 'Search by company name', 'Search by city name', 'One of the following : 1-Alberta|3-British Columbia|8-Manitoba|6-New Brunswick|10-Newfoundland & Labrador|11-Northwest Territories|5-Nova Scotia|9-Nunavut|2-Ontario|12-Prince Edward Island|4-Quebec|7-Saskatchewan|13-Yukon', 'One of the following : 1-English|2-French|3-Chinese (Mandarin)|36-Chinese (Cantonese)|9-Punjabi |23-Hindi|13-Tagalog (Filipino)|11-Arabic |19-Russian|5-German |55-Aboriginal languages|50-Afrikaans|54-Albanian|22-American Sign Language (ASL)|56-Amharic|42-Armenian|106-Assyrian|57-Azeri|58-Bahasa Malaysia|39-Bangla|59-Belorussian|35-Bulgarian|40-Burmese|60-Catalan|105-Chaldean|16-Cree |61-Creole|25-Croatian|26-Czech|27-Danish|43-Dari|12-Dutch |62-Estonian|45-Farsi|51-Finnish|63-Flemish|64-Friesian|65-Galla|66-Gan|67-Georgian|14-Greek |47-Gujarati|68-Hakka|69-Hausa|28-Hebrew|29-Hungarian|70-Icelandic|71-Indonesian|17-Inuktitut (Inuit) |4-Italian |18-Japanese|72-Javanese|73-Jin-yu|74-Kannada|75-Kazakh|76-Kejia|77-Khmer|78-Kiswahili|79-Konkani|20-Korean|80-Kurdish|81-Lao|30-Latvian|53-Lithuanian|82-Luxembourgish|48-Macedonian|83-Malagasy|84-Malay|85-Malayalam|49-Malaysian|31-Maltese|86-Marathi|87-Miny|88-Mongolian|32-Norwegian |89-Pakhto|44-Pashto|24-Persian|6-Polish |8-Portuguese |41-Romanian|33-Serbian|90-Serbo-Croatian|91-Sindhi|92-Sinhala|21-Slovak|52-Slovenian|94-Somali|7-Spanish |95-Sunda|37-Swedish|104-Tajik|46-Tamil|96-Tchi|97-Telugu|98-Thai|99-Tigrinya|34-Turkish|10-Ukrainian |38-Urdu|100-Uzbek|15-Vietnamese |101-Xiang|102-Yiddish|103-Yue', 'One of the following : 2-Residential Property Management|4-Residential Brokerage|8-Residential Development|10-Residential Valuation|12-Residential Financing|14-Residential Leasing|16-Residential Legal|18-Residential Relocation|17-Relocation|28-2nd Home|33-Age Restricted/Active Adult Community Properties|36-Agriculture Land|9-Appraisal|3-Business Brokerage|35-Condos|5-Consulting|7-Development Land|24-Farm/Ranch|32-Golf Community Properties|25-Hospitality|21-Industrial|11-Investment|29-Luxury Homes|23-Multi-Family|22-Office|1-Property Management|26-Recreational|31-Resort Properties|20-Retail|30-Seasonal/Vacation Rentals|27-Waterfront Properties', ""One of the following : 1-Accredited Buyer Representative|2-Accredited Buyer Representative Manager|3-At Home With Diversity Certification|4-Accredited Land Consultant|5-Accredited Residential Manager® |6-Associate Reserve Planner|7-Certified Commercial Investment Member|8-Certified International Property Specialist|9-Certified Leasing Officer|10-Certified Manager of Condominiums|11-Certified Property Manager® |12-Certified Real Estate Specialist|13-Certified Real Estate Brokerage Manager|14-Counselor of Real Estate|15-Certified in Real Estate Finance|16-Certified Reserve Planner|17-Certified Residential Specialist® |18-Certified Residential Underwriter|19-REALTOR e-PRO®|20-Fellow of the Real Estate Institute|21-Fellow of the Real Estate Institute (Appraisal Specialist)|22-Fellow of the Real Estate Institute (Executive)|23-General Accredited Appraiser|24-Graduate REALTOR® Institute|26-Performance Management Network|27-Residential Accredited Appraiser|28-REALTOR® Association Certified Executive|29-Real Estate Professional Assistant|30-Accredited Appraiser Canadian Institute|31-Market Value Appraiser-Residential|33-Accredited Leasing Officer |34-Accredited Mortgage Professional |35-Accredited Senior Appraiser|36-Certified Valuation Analyst|37-Certified Mold Remediation|38-Certified Professional Residential Property Manager|39-Canadian Residential Appraiser|40-Fellows of the Royal Institution of Chartered Surveyors |41-Member, Appraisal Institute|42-Professional Land Economist|43-Real Property Administrator®|44-Society of Industrial and Office REALTORS®|45-Senior Residential Appraiser|46-Canadian Employee Relocation Professional|47-Canadian Employee Relocation Council Relocation Specialist™|48-Relocation Resort Specialist|49-Senior Real Estate Specialist|50-Certified Lease Professional Designation|51-Designated Agency Representatives |52-Distinguished Real Estate Instructor™|53-Unknown|54-Certified Condo Specialist|55-Canadian REALTOR® Association Executive|56-NAR's Green Designation|57-ACCREDITED GREENAGENT® -Residential|58-ACCREDITED GREENBROKER® - Commercial|59-EcoBroker®|60-Transnational Referral Certified|61-Certified Negotiation Expert|62-Member of the Royal Institute of Charter Surveyors|63-Certified Reserve Fund Planner|64-Accredited Staging Professional|65-Resort & Second-Home Property Specialist|66-Short Sales and Foreclose Resource|67-Business Corporation Owned by a Real Estate Broker|68-Canadian Personal Property Appraiser|69-Seller Representative Specialist |70-Accredited Senior Agent|71-Certified Luxury Home Marketing Specialist|72-Royal Institute of Chartered Surveyors|73-Accredited Commercial Professional|74-Master Certified Negotiation Expert|75-Associate of the Canadian Condominium Institute|76-Real Estate Negotiation Expert|77-Military Relocation Professional|78-Pricing Strategy Advisor|79-Accredited Luxury Home Specialist|80-Performance Management Network Designation|81-Certified in Marketing of Real Estate|82-Residential Construction Certified|83-Certified New Home Specialist |84-Chartered Accountant|85-Chartered Professional Accountant|86-Certified General Accountant|87-Certified Management Accountant|88-BoundaryWise|89-Chartered Financial Analyst"", 'false|true : REALTORS® that are affiliates of the Canadian Commercial Network']}]"
0.2632850408554077,ipage_cep,https://rapidapi.com/diogenes/api/ipage_cep/,ipage_cep.p.rapidapi.com,GET:Address,"Retuns the address from the state, city and street",,"[{'参数名': ['cidade', 'uf', 'key', 'logradouro'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': [""City's name"", 'Acronym of federative unit.Ex .: sp', 'access key', 'Address you want to find']}]",[{}]
0.26279908418655396,UK Property Listings,https://rapidapi.com/kallumparr/api/uk-property-listings/,uk-property-listings.p.rapidapi.com,GET:For Sale - High Rental Yield,Retrieves High Rental Yield listings from PropertyData.,,"[{'参数名': ['postcode'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.26259395480155945,Companies in Dubai Free Zones,https://rapidapi.com/ggurjar333-Ihcu1gvzM24/api/companies-in-dubai-free-zones/,companies-in-dubai-free-zones.p.rapidapi.com,GET:Packaging and Printing Materials - Active Companies,Get all active Packaging and Printing Materials businesses in Free zones,,[{}],[{}]
0.2625904083251953,Chartbeat,https://rapidapi.com/chartbeat/api/chartbeat/,mashape-community-chartbeat.p.rapidapi.com,GET:Live Recent v3,Returns information about the most recent visitors to a given host. This call returns real-time data.,,"[{'参数名': ['apikey', 'path', 'host', 'jsonp', 'limit'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Your API Key.', 'A specific path. If not given, data is from all paths. e.g. the path of http://chartbeat.com/signup/ is /signup/.', 'The domain of the site you would like to query represented as a string.', 'The name of a function to wrap the return data in.', 'The max number of recent visitors to return. Default: 50.']}]",[{}]
0.26254236698150635,Clutch.co,https://rapidapi.com/epctex-epctex-default/api/clutch-co/,clutch-co.p.rapidapi.com,GET:getPortfolio,Returns all the portfolio information of a company by its slug,Portfolio,[{}],"[{'参数名': ['page'], '参数类型': ['STRING'], '参数注意事项': ['Page of the reviews']}]"
0.26238834857940674,thomo678,https://rapidapi.com/thomonet/api/thomo678/,thomo678.p.rapidapi.com,GET:Thomo67,Thomo67 thomo678.com ✔️ nhà cái cá cược Đá Gà thomo trực tiếp uy tín số 1️⃣ Việt Nam ✔️ đến với thomo678 bạn sẽ được tặng 6888k thành viên mới ✔️,,[{}],[{}]
0.2621142566204071,Dock API,https://rapidapi.com/dock-labs-ag-dock-labs-ag-default/api/dock-api1/,dock-api1.p.rapidapi.com,GET:/data/limits,Gets the plan limits for your account,data,[{}],[{}]
0.2619091272354126,Edgar Filings (13D),https://rapidapi.com/iTrakData/api/edgar-filings-13d/,edgar-filings-13d.p.rapidapi.com,POST:Search Filings,"Search by term (form, description, company, etc…) for filings. Max 100 results.",,"[{'参数名': ['term'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.2615109086036682,111,https://rapidapi.com/cxolast/api/1117/,1117.p.rapidapi.com,GET:fdfdf,fdfdf,category,[{}],[{}]
0.26106834411621094,IPQ Proxy Detection and Email Verification,https://rapidapi.com/IPQualityScore/api/ipq-proxy-detection-and-email-verification/,ipqualityscore-ipq-proxy-detection-v1.p.rapidapi.com,GET:IPQS Proxy Detection,"This service will analyze an IP address in real-time and detect if it is a proxy, VPN, or Tor connection. Our system uses a mix of honeypots, real-time blacklists, and forensic analysis to provide the most accurate proxy detection service. Give this service a try with over 5,0...",,[{}],"[{'参数名': ['user_agent', 'strictness'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['Optionally pass the user agent variable to also flag bad user agents/browsers', 'Adjust the strictness of the check, with 0 being the lowest and 5 being the strictest.']}]"
0.26105424761772156,Real Estate Property API,https://rapidapi.com/certiapi-certiapi-default/api/real-estate-property-api/,real-estate-property-api.p.rapidapi.com,GET:Get Property Details by Id,"This endpoint will show all property details by its Id.
Send a URL parameter named ""id"" with a number.
Example: ?id=1000",,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
0.26101183891296387,Denmark Company Data,https://rapidapi.com/appaio/api/denmark-company-data/,denmark-company-data.p.rapidapi.com,GET:Search by company ID,"Using Elastic search, you can use this API endpoint to search by company ID (CVR number) in Denmark",default,"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.2609214782714844,Concord Contract Management,https://rapidapi.com/concordworldwide/api/concord-contract-management/,concordworldwide-concord-contract-management-v1.p.rapidapi.com,GET:Get Metadata,Retrieve the metadata associated with a contract in your contract database.,,[{}],[{}]
0.2606068253517151,Pokemon API,https://rapidapi.com/hamidahjamiatul/api/pokemon-api3/,pokemon-api3.p.rapidapi.com,GET:pokemon,Pokemon,,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.2605171501636505,UAE Real Estate,https://rapidapi.com/dotlas-dotlas-default/api/uae-real-estate/,uae-real-estate.p.rapidapi.com,GET:get_districts_catalogue_districts_get,About:,API Catalogue,"[{'参数名': ['city'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.26045140624046326,Realty Mole Property,https://rapidapi.com/realtymole/api/realty-mole-property-api/,realty-mole-property-api.p.rapidapi.com,GET:Property Rent Estimate,Returns a rent estimate and comparable rental listings for an address or lat/long coordinate. Providing property feature parameters will improve the estimate accuracy. More info....,Property Valuation,[{}],"[{'参数名': ['address', 'latitude', 'longitude', 'propertyType', 'bedrooms', 'bathrooms', 'squareFootage', 'maxRadius', 'daysOld', 'compCount'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': [""The property address, in the format of 'Street, City, State, Zip'. You need to provide either the address or the latitude/longitude parameters"", 'The latitude of the property. The latitude/longitude can be provided instead of the address parameter', 'The longitude of the property. The latitude/longitude can be provided instead of the address parameter', 'The type of the property. Supported values are: Single Family, Condo, Townhouse, Manufactured, Duplex-Triplex, Apartment', 'The number of bedrooms in the property', 'The number of bathrooms in the property. Supports fractions to indicate partial bathrooms', 'The total living area size of the property, in square feet', 'The maximum distance between comparable listings and the subject property, in kilometers. Defaults to 50 if not provided', 'The maximum number of days since comparable listings were last seen on the market, with a minimum of 1', 'The number of comparable listings returned by the API, between 5 and 25. Defaults to 10 if not provided']}]"
0.26037582755088806,Free OFAC Scan,https://rapidapi.com/Intelitruth/api/free-ofac-scan/,free-ofac-scan.p.rapidapi.com,GET:free_ofac.api,This API returns a simple TRUE (target found) or FALSE (target not found) value n response to an OFAC scan request.,,[{}],"[{'参数名': ['street_address', 'business_name', 'first_name', 'last_name'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Street Address of individual or business entity target', 'Name of Business entity target.', 'First Name(s) of individual target.', 'Last Name(s) of individual target.']}]"
0.25983184576034546,DataTarghe,https://rapidapi.com/kratrieverbedec/api/datatarghe/,datatarghe.p.rapidapi.com,GET:DataTarghe,Dati per auto e moto italiane,,"[{'参数名': ['Targa', 'Modo'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
0.25979083776474,Biz News API,https://rapidapi.com/srmarohit/api/biz-news-api/,biz-news-api.p.rapidapi.com,GET:GET /news/{source},It returns the news data based on the resource which you passed as a parameter at url.,,"[{'参数名': ['source'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.25965550541877747,Powerful GSTIN Tool,https://rapidapi.com/velocityhub/api/powerful-gstin-tool/,powerful-gstin-tool.p.rapidapi.com,GET:Validate GSTIN Format,This endpoint allows you to verify whether a provided GSTIN (Goods and Services Tax Identification Number) is in a valid format. It checks whether the format of the GSTIN conforms to the established standards and regulations.,,"[{'参数名': ['GSTIN'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
